region_type,region,date,statistic,num_people
country,Cameroon (Country),2020-03-09,deaths,0
country,Cameroon (Country),2020-03-09,recovered,0
country,Cameroon (Country),2020-03-10,active,2
country,Cameroon (Country),2020-03-10,confirmed,2
country,Cameroon (Country),2020-03-10,deaths,0
country,Cameroon (Country),2020-03-10,recovered,0
country,Cameroon (Country),2020-03-11,active,2
country,Cameroon (Country),2020-03-11,confirmed,2
country,Cameroon (Country),2020-03-11,deaths,0
country,Cameroon (Country),2020-03-11,recovered,0
country,Cameroon (Country),2020-03-12,active,2
country,Cameroon (Country),2020-03-12,confirmed,2
country,Cameroon (Country),2020-03-12,deaths,0
country,Cameroon (Country),2020-03-12,recovered,0
country,Cameroon (Country),2020-03-13,active,2
country,Cameroon (Country),2020-03-13,confirmed,2
country,Cameroon (Country),2020-03-13,deaths,0
country,Cameroon (Country),2020-03-13,recovered,0
country,Cameroon (Country),2020-03-14,active,2
country,Cameroon (Country),2020-03-14,confirmed,2
country,Cameroon (Country),2020-03-14,deaths,0
country,Cameroon (Country),2020-03-14,recovered,0
country,Cameroon (Country),2020-03-15,active,2
country,Cameroon (Country),2020-03-15,confirmed,2
country,Cameroon (Country),2020-03-15,deaths,0
country,Cameroon (Country),2020-03-15,recovered,0
country,Canada (Country),2020-01-26,active,1
country,Canada (Country),2020-01-26,confirmed,1
country,Canada (Country),2020-01-26,deaths,0
country,Canada (Country),2020-01-26,recovered,0
country,Canada (Country),2020-01-27,active,1
country,Canada (Country),2020-01-27,confirmed,1
country,Canada (Country),2020-01-27,deaths,0
country,Canada (Country),2020-01-27,recovered,0
country,Canada (Country),2020-01-28,active,2
country,Canada (Country),2020-01-28,confirmed,2
country,Canada (Country),2020-01-28,deaths,0
country,Canada (Country),2020-01-28,recovered,0
country,Canada (Country),2020-01-29,active,2
country,Canada (Country),2020-01-29,confirmed,2
country,Canada (Country),2020-01-29,deaths,0
country,Canada (Country),2020-01-29,recovered,0
country,Canada (Country),2020-01-30,active,3
country,Canada (Country),2020-01-30,confirmed,3
country,Canada (Country),2020-01-30,deaths,0
country,Canada (Country),2020-01-30,recovered,0
country,Canada (Country),2020-01-31,active,3
country,Canada (Country),2020-01-31,confirmed,3
country,Canada (Country),2020-01-31,deaths,0
country,Canada (Country),2020-01-31,recovered,0
country,Canada (Country),2020-02-01,active,4
country,Canada (Country),2020-02-01,confirmed,4
country,Canada (Country),2020-02-01,deaths,0
country,Canada (Country),2020-02-01,recovered,0
country,Canada (Country),2020-02-02,active,4
country,Canada (Country),2020-02-02,confirmed,4
country,Canada (Country),2020-02-02,deaths,0
country,Canada (Country),2020-02-02,recovered,0
country,Canada (Country),2020-02-03,active,4
country,Canada (Country),2020-02-03,confirmed,4
country,Canada (Country),2020-02-03,deaths,0
country,Canada (Country),2020-02-03,recovered,0
country,Canada (Country),2020-02-04,active,4
country,Canada (Country),2020-02-04,confirmed,4
country,Canada (Country),2020-02-04,deaths,0
country,Canada (Country),2020-02-04,recovered,0
country,Canada (Country),2020-02-05,active,5
country,Canada (Country),2020-02-05,confirmed,5
country,Canada (Country),2020-02-05,deaths,0
country,Canada (Country),2020-02-05,recovered,0
country,Canada (Country),2020-02-06,active,5
country,Canada (Country),2020-02-06,confirmed,5
country,Canada (Country),2020-02-06,deaths,0
country,Canada (Country),2020-02-06,recovered,0
country,Canada (Country),2020-02-07,active,7
country,Canada (Country),2020-02-07,confirmed,7
country,Canada (Country),2020-02-07,deaths,0
country,Canada (Country),2020-02-07,recovered,0
country,Canada (Country),2020-02-08,active,7
country,Canada (Country),2020-02-08,confirmed,7
country,Canada (Country),2020-02-08,deaths,0
country,Canada (Country),2020-02-08,recovered,0
country,Canada (Country),2020-02-09,active,7
country,Canada (Country),2020-02-09,confirmed,7
country,Canada (Country),2020-02-09,deaths,0
country,Canada (Country),2020-02-09,recovered,0
country,Canada (Country),2020-02-10,active,7
country,Canada (Country),2020-02-10,confirmed,7
country,Canada (Country),2020-02-10,deaths,0
country,Canada (Country),2020-02-10,recovered,0
country,Canada (Country),2020-02-11,active,7
country,Canada (Country),2020-02-11,confirmed,7
country,Canada (Country),2020-02-11,deaths,0
country,Canada (Country),2020-02-11,recovered,0
country,Canada (Country),2020-02-12,active,6
country,Canada (Country),2020-02-12,confirmed,7
country,Canada (Country),2020-02-12,deaths,0
country,Canada (Country),2020-02-12,recovered,1
country,Canada (Country),2020-02-13,active,6
country,Canada (Country),2020-02-13,confirmed,7
country,Canada (Country),2020-02-13,deaths,0
country,Canada (Country),2020-02-13,recovered,1
country,Canada (Country),2020-02-14,active,6
country,Canada (Country),2020-02-14,confirmed,7
country,Canada (Country),2020-02-14,deaths,0
country,Canada (Country),2020-02-14,recovered,1
country,Canada (Country),2020-02-15,active,6
country,Canada (Country),2020-02-15,confirmed,7
country,Canada (Country),2020-02-15,deaths,0
country,Canada (Country),2020-02-15,recovered,1
country,Canada (Country),2020-02-16,active,6
country,Canada (Country),2020-02-16,confirmed,7
country,Canada (Country),2020-02-16,deaths,0
country,Canada (Country),2020-02-16,recovered,1
country,Canada (Country),2020-02-17,active,7
country,Canada (Country),2020-02-17,confirmed,8
country,Canada (Country),2020-02-17,deaths,0
country,Canada (Country),2020-02-17,recovered,1
country,Canada (Country),2020-02-18,active,7
country,Canada (Country),2020-02-18,confirmed,8
country,Canada (Country),2020-02-18,deaths,0
country,Canada (Country),2020-02-18,recovered,1
country,Canada (Country),2020-02-19,active,7
country,Canada (Country),2020-02-19,confirmed,8
country,Canada (Country),2020-02-19,deaths,0
country,Canada (Country),2020-02-19,recovered,1
country,Canada (Country),2020-02-20,active,7
country,Canada (Country),2020-02-20,confirmed,8
country,Canada (Country),2020-02-20,deaths,0
country,Canada (Country),2020-02-20,recovered,1
country,Canada (Country),2020-02-21,active,6
country,Canada (Country),2020-02-21,confirmed,9
country,Canada (Country),2020-02-21,deaths,0
country,Canada (Country),2020-02-21,recovered,3
country,Canada (Country),2020-02-22,active,6
country,Canada (Country),2020-02-22,confirmed,9
country,Canada (Country),2020-02-22,deaths,0
country,Canada (Country),2020-02-22,recovered,3
country,Canada (Country),2020-02-23,active,6
country,Canada (Country),2020-02-23,confirmed,9
country,Canada (Country),2020-02-23,deaths,0
country,Canada (Country),2020-02-23,recovered,3
country,Canada (Country),2020-02-24,active,7
country,Canada (Country),2020-02-24,confirmed,10
country,Canada (Country),2020-02-24,deaths,0
country,Canada (Country),2020-02-24,recovered,3
country,Canada (Country),2020-02-25,active,8
country,Canada (Country),2020-02-25,confirmed,11
country,Canada (Country),2020-02-25,deaths,0
country,Canada (Country),2020-02-25,recovered,3
country,Canada (Country),2020-02-26,active,8
country,Canada (Country),2020-02-26,confirmed,11
country,Canada (Country),2020-02-26,deaths,0
country,Canada (Country),2020-02-26,recovered,3
country,Canada (Country),2020-02-27,active,7
country,Canada (Country),2020-02-27,confirmed,13
country,Canada (Country),2020-02-27,deaths,0
country,Canada (Country),2020-02-27,recovered,6
country,Canada (Country),2020-02-28,active,8
country,Canada (Country),2020-02-28,confirmed,14
country,Canada (Country),2020-02-28,deaths,0
country,Canada (Country),2020-02-28,recovered,6
country,Canada (Country),2020-02-29,active,14
country,Canada (Country),2020-02-29,confirmed,20
country,Canada (Country),2020-02-29,deaths,0
country,Canada (Country),2020-02-29,recovered,6
country,Canada (Country),2020-03-01,active,18
country,Canada (Country),2020-03-01,confirmed,24
country,Canada (Country),2020-03-01,deaths,0
country,Canada (Country),2020-03-01,recovered,6
country,Canada (Country),2020-03-02,active,21
country,Canada (Country),2020-03-02,confirmed,27
country,Canada (Country),2020-03-02,deaths,0
country,Canada (Country),2020-03-02,recovered,6
country,Canada (Country),2020-03-03,active,24
country,Canada (Country),2020-03-03,confirmed,30
country,Canada (Country),2020-03-03,deaths,0
country,Canada (Country),2020-03-03,recovered,6
country,Canada (Country),2020-03-04,active,27
country,Canada (Country),2020-03-04,confirmed,33
country,Canada (Country),2020-03-04,deaths,0
country,Canada (Country),2020-03-04,recovered,6
country,Canada (Country),2020-03-05,active,31
country,Canada (Country),2020-03-05,confirmed,37
country,Canada (Country),2020-03-05,deaths,0
country,Canada (Country),2020-03-05,recovered,6
country,Canada (Country),2020-03-06,active,43
country,Canada (Country),2020-03-06,confirmed,49
country,Canada (Country),2020-03-06,deaths,0
country,Canada (Country),2020-03-06,recovered,6
country,Canada (Country),2020-03-07,active,46
country,Canada (Country),2020-03-07,confirmed,54
country,Canada (Country),2020-03-07,deaths,0
country,Canada (Country),2020-03-07,recovered,8
country,Canada (Country),2020-03-08,active,56
country,Canada (Country),2020-03-08,confirmed,64
country,Canada (Country),2020-03-08,deaths,0
country,Canada (Country),2020-03-08,recovered,8
country,Canada (Country),2020-03-09,active,67
country,Canada (Country),2020-03-09,confirmed,76
country,Canada (Country),2020-03-09,deaths,1
country,Canada (Country),2020-03-09,recovered,8
country,Canada (Country),2020-03-10,active,70
country,Canada (Country),2020-03-10,confirmed,79
country,Canada (Country),2020-03-10,deaths,1
country,Canada (Country),2020-03-10,recovered,8
country,Canada (Country),2020-03-11,active,99
country,Canada (Country),2020-03-11,confirmed,108
country,Canada (Country),2020-03-11,deaths,1
country,Canada (Country),2020-03-11,recovered,8
country,Canada (Country),2020-03-12,active,108
country,Canada (Country),2020-03-12,confirmed,117
country,Canada (Country),2020-03-12,deaths,1
country,Canada (Country),2020-03-12,recovered,8
country,Canada (Country),2020-03-13,active,184
country,Canada (Country),2020-03-13,confirmed,193
country,Canada (Country),2020-03-13,deaths,1
country,Canada (Country),2020-03-13,recovered,8
country,Canada (Country),2020-03-14,active,187
country,Canada (Country),2020-03-14,confirmed,196
country,Canada (Country),2020-03-14,deaths,1
country,Canada (Country),2020-03-14,recovered,8
country,Canada (Country),2020-03-15,active,241
country,Canada (Country),2020-03-15,confirmed,250
country,Canada (Country),2020-03-15,deaths,1
country,Canada (Country),2020-03-15,recovered,8
country,Cayman Islands (Country),2020-03-13,active,1
country,Cayman Islands (Country),2020-03-13,confirmed,1
country,Cayman Islands (Country),2020-03-13,deaths,0
country,Cayman Islands (Country),2020-03-13,recovered,0
country,Cayman Islands (Country),2020-03-14,active,1
country,Cayman Islands (Country),2020-03-14,confirmed,1
country,Cayman Islands (Country),2020-03-14,deaths,0
country,Cayman Islands (Country),2020-03-14,recovered,0
country,Cayman Islands (Country),2020-03-15,active,1
country,Cayman Islands (Country),2020-03-15,confirmed,1
country,Cayman Islands (Country),2020-03-15,deaths,0
country,Cayman Islands (Country),2020-03-15,recovered,0
country,Central African Republic (Country),2020-03-15,active,1
country,Central African Republic (Country),2020-03-15,confirmed,1
country,Central African Republic (Country),2020-03-15,deaths,0
country,Central African Republic (Country),2020-03-15,recovered,0
country,Channel Islands (Country),2020-03-10,active,1
country,Channel Islands (Country),2020-03-10,confirmed,1
country,Channel Islands (Country),2020-03-10,deaths,0
country,Channel Islands (Country),2020-03-10,recovered,0
country,Chile (Country),2020-03-03,active,1
country,Chile (Country),2020-03-03,confirmed,1
country,Chile (Country),2020-03-03,deaths,0
country,Chile (Country),2020-03-03,recovered,0
country,Chile (Country),2020-03-04,active,1
country,Chile (Country),2020-03-04,confirmed,1
country,Chile (Country),2020-03-04,deaths,0
country,Chile (Country),2020-03-04,recovered,0
country,Chile (Country),2020-03-05,active,4
country,Chile (Country),2020-03-05,confirmed,4
country,Chile (Country),2020-03-05,deaths,0
country,Chile (Country),2020-03-05,recovered,0
country,Chile (Country),2020-03-06,active,4
country,Chile (Country),2020-03-06,confirmed,4
country,Chile (Country),2020-03-06,deaths,0
country,Chile (Country),2020-03-06,recovered,0
country,Chile (Country),2020-03-07,active,4
country,Chile (Country),2020-03-07,confirmed,4
country,Chile (Country),2020-03-07,deaths,0
country,Chile (Country),2020-03-07,recovered,0
country,Chile (Country),2020-03-08,active,8
country,Chile (Country),2020-03-08,confirmed,8
country,Chile (Country),2020-03-08,deaths,0
country,Chile (Country),2020-03-08,recovered,0
country,Chile (Country),2020-03-09,active,8
country,Chile (Country),2020-03-09,confirmed,8
country,Chile (Country),2020-03-09,deaths,0
country,Chile (Country),2020-03-09,recovered,0
country,Chile (Country),2020-03-10,active,13
country,Chile (Country),2020-03-10,confirmed,13
country,Chile (Country),2020-03-10,deaths,0
country,Chile (Country),2020-03-10,recovered,0
country,Chile (Country),2020-03-11,active,23
country,Chile (Country),2020-03-11,confirmed,23
country,Chile (Country),2020-03-11,deaths,0
country,Chile (Country),2020-03-11,recovered,0
country,Chile (Country),2020-03-12,active,23
country,Chile (Country),2020-03-12,confirmed,23
country,Chile (Country),2020-03-12,deaths,0
country,Chile (Country),2020-03-12,recovered,0
country,Chile (Country),2020-03-13,active,43
country,Chile (Country),2020-03-13,confirmed,43
country,Chile (Country),2020-03-13,deaths,0
country,Chile (Country),2020-03-13,recovered,0
country,Chile (Country),2020-03-14,active,61
country,Chile (Country),2020-03-14,confirmed,61
country,Chile (Country),2020-03-14,deaths,0
country,Chile (Country),2020-03-14,recovered,0
country,Chile (Country),2020-03-15,active,74
country,Chile (Country),2020-03-15,confirmed,74
country,Chile (Country),2020-03-15,deaths,0
country,Chile (Country),2020-03-15,recovered,0
country,China (Country),2020-01-22,active,502
country,China (Country),2020-01-22,confirmed,547
country,China (Country),2020-01-22,deaths,17
country,China (Country),2020-01-22,recovered,28
country,China (Country),2020-01-23,active,591
country,China (Country),2020-01-23,confirmed,639
country,China (Country),2020-01-23,deaths,18
country,China (Country),2020-01-23,recovered,30
country,China (Country),2020-01-24,active,854
country,China (Country),2020-01-24,confirmed,916
country,China (Country),2020-01-24,deaths,26
country,China (Country),2020-01-24,recovered,36
country,China (Country),2020-01-25,active,1318
country,China (Country),2020-01-25,confirmed,1399
country,China (Country),2020-01-25,deaths,42
country,China (Country),2020-01-25,recovered,39
country,China (Country),2020-01-26,active,1957
country,China (Country),2020-01-26,confirmed,2062
country,China (Country),2020-01-26,deaths,56
country,China (Country),2020-01-26,recovered,49
country,China (Country),2020-01-27,active,2723
country,China (Country),2020-01-27,confirmed,2863
country,China (Country),2020-01-27,deaths,82
country,China (Country),2020-01-27,recovered,58
country,China (Country),2020-01-28,active,5262
country,China (Country),2020-01-28,confirmed,5494
country,China (Country),2020-01-28,deaths,131
country,China (Country),2020-01-28,recovered,101
country,China (Country),2020-01-29,active,5817
country,China (Country),2020-01-29,confirmed,6070
country,China (Country),2020-01-29,deaths,133
country,China (Country),2020-01-29,recovered,120
country,China (Country),2020-01-30,active,7818
country,China (Country),2020-01-30,confirmed,8124
country,China (Country),2020-01-30,deaths,171
country,China (Country),2020-01-30,recovered,135
country,China (Country),2020-01-31,active,9356
country,China (Country),2020-01-31,confirmed,9783
country,China (Country),2020-01-31,deaths,213
country,China (Country),2020-01-31,recovered,214
country,China (Country),2020-02-01,active,11337
country,China (Country),2020-02-01,confirmed,11871
country,China (Country),2020-02-01,deaths,259
country,China (Country),2020-02-01,recovered,275
country,China (Country),2020-02-02,active,15783
country,China (Country),2020-02-02,confirmed,16607
country,China (Country),2020-02-02,deaths,361
country,China (Country),2020-02-02,recovered,463
country,China (Country),2020-02-03,active,18654
